CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,RFM_Score,RFM_Level
3008,11,212,4824.700000000004,5,5,5,555,champions,15,Platinum Plus
3009,327,7,107.44999999999999,2,5,2,252,can't loose,9,Gold
3010,114,15,728.3799999999999,3,5,4,354,loyal customers,12,Platinum
3011,291,6,94.0,2,5,2,252,can't loose,9,Gold
3012,18,72,1287.61,5,5,4,554,champions,14,Platinum Plus
3013,24,50,815.7699999999998,4,5,4,454,loyal customers,13,Platinum
3014,115,28,1252.8000000000004,3,5,4,354,loyal customers,12,Platinum
3015,454,14,216.94999999999996,1,5,2,152,can't loose,8,Gold
3016,150,129,1756.7200000000007,3,5,5,355,loyal customers,13,Platinum
3017,582,3,75.12,1,4,2,142,at risk,7,Silver
3018,377,16,257.06000000000006,2,5,3,253,can't loose,10,Gold
3019,280,30,659.84,2,5,4,254,can't loose,11,Platinum
3020,20,123,843.4700000000001,5,5,4,554,champions,14,Platinum Plus
3021,96,151,1040.5400000000002,3,5,4,354,loyal customers,12,Platinum
3022,266,33,257.23,2,5,3,253,can't loose,10,Gold
3023,528,3,-14.05,1,4,1,141,at risk,6,Silver
3024,86,162,4685.720000000006,3,5,5,355,loyal customers,13,Platinum
3025,28,99,1329.3799999999999,4,5,4,454,loyal customers,13,Platinum
3026,173,10,190.53,3,5,2,352,loyal customers,10,Gold
3027,436,9,2285.2999999999997,1,5,5,155,can't loose,11,Platinum
3028,11,37,716.9399999999999,5,5,4,554,champions,14,Platinum Plus
3029,315,47,541.61,2,5,3,253,can't loose,10,Gold
3030,4,223,4384.350000000003,5,5,5,555,champions,15,Platinum Plus
3031,87,28,508.80000000000007,3,5,3,353,loyal customers,11,Platinum
3032,427,69,452.31999999999994,1,5,3,153,can't loose,9,Gold
3033,26,8,135.86,4,5,2,452,loyal customers,11,Platinum
3034,560,40,513.38,1,5,3,153,can't loose,9,Gold
3035,1,296,3467.2399999999975,5,5,5,555,champions,15,Platinum Plus
3036,325,121,1615.0200000000007,2,5,5,255,can't loose,12,Platinum
3037,334,16,192.14000000000001,2,5,2,252,can't loose,9,Gold
3038,256,33,597.78,2,5,4,254,can't loose,11,Platinum
3039,530,141,1904.3700000000006,1,5,5,155,can't loose,11,Platinum
3040,21,531,2490.299999999999,5,5,5,555,champions,15,Platinum Plus
3041,49,302,1456.5600000000002,4,5,5,455,loyal customers,14,Platinum Plus
3042,17,33,578.3100000000001,5,5,4,554,champions,14,Platinum Plus
3043,28,83,364.8999999999999,4,5,3,453,loyal customers,12,Platinum
3044,469,41,903.7500000000001,1,5,4,154,can't loose,10,Gold
3045,504,2,153.24,1,3,2,132,at risk,6,Silver
3046,25,18,301.26000000000005,4,5,3,453,loyal customers,12,Platinum
3047,67,53,417.86999999999983,3,5,3,353,loyal customers,11,Platinum
3048,109,139,2517.11,3,5,5,355,loyal customers,13,Platinum
3049,24,28,146.74000000000004,4,5,2,452,loyal customers,11,Platinum
3050,14,326,1118.3400000000008,5,5,4,554,champions,14,Platinum Plus
3051,264,57,393.44999999999993,2,5,3,253,can't loose,10,Gold
3052,133,25,156.58,3,5,2,352,loyal customers,10,Gold
3053,396,56,1226.55,2,5,4,254,can't loose,11,Platinum
3054,56,62,383.68,4,5,3,453,loyal customers,12,Platinum
3055,396,44,952.64,2,5,4,254,can't loose,11,Platinum
3056,221,2,594.0,2,3,4,234,at risk,9,Gold
3057,14,638,4991.719999999996,5,5,5,555,champions,15,Platinum Plus
3058,10,215,1376.7200000000014,5,5,4,554,champions,14,Platinum Plus
3059,266,14,284.5,2,5,3,253,can't loose,10,Gold
3060,378,77,272.02000000000004,2,5,3,253,can't loose,10,Gold
3061,332,30,484.93,2,5,3,253,can't loose,10,Gold
3062,314,46,725.21,2,5,4,254,can't loose,11,Platinum
3063,28,61,951.32,4,5,4,454,loyal customers,13,Platinum
3064,91,30,429.8399999999999,3,5,3,353,loyal customers,11,Platinum
3065,601,61,228.10999999999996,1,5,3,153,can't loose,9,Gold
3066,61,198,1770.6099999999997,4,5,5,455,loyal customers,14,Platinum Plus
3067,58,284,1387.070000000001,4,5,4,454,loyal customers,13,Platinum
3068,364,40,305.5899999999999,2,5,3,253,can't loose,10,Gold
3069,599,2,38.25,1,3,2,132,at risk,6,Silver
3070,342,181,1527.7199999999998,2,5,5,255,can't loose,12,Platinum
3071,264,56,230.77000000000007,2,5,3,253,can't loose,10,Gold
3072,27,13,370.44,4,5,3,453,loyal customers,12,Platinum
3073,419,7,202.82999999999998,1,5,2,152,can't loose,8,Gold
3074,356,57,211.65999999999994,2,5,2,252,can't loose,9,Gold
3075,581,2,429.7,1,3,3,133,at risk,7,Silver
3076,145,41,737.0500000000003,3,5,4,354,loyal customers,12,Platinum
3077,61,7,126.14,4,5,2,452,loyal customers,11,Platinum
3078,224,155,1040.35,2,5,4,254,can't loose,11,Platinum
3079,5,263,11729.850000000008,5,5,5,555,champions,15,Platinum Plus
3080,87,172,826.7999999999995,3,5,4,354,loyal customers,12,Platinum
3081,11,53,511.88000000000005,5,5,3,553,champions,13,Platinum
3082,45,88,1387.48,4,5,4,454,loyal customers,13,Platinum
3083,33,46,819.0999999999998,4,5,4,454,loyal customers,13,Platinum
3084,577,4,63.419999999999995,1,4,2,142,at risk,7,Silver
3085,152,159,1282.7100000000005,3,5,4,354,loyal customers,12,Platinum
3086,115,75,362.89000000000004,3,5,3,353,loyal customers,11,Platinum
3087,1,17,1740.0,5,5,5,555,champions,15,Platinum Plus
3088,597,19,160.15,1,5,2,152,can't loose,8,Gold
3089,79,29,454.10999999999984,3,5,3,353,loyal customers,11,Platinum
3090,365,76,2021.6300000000006,2,5,5,255,can't loose,12,Platinum
3091,651,2,368.4,1,3,3,133,at risk,7,Silver
3092,42,69,1982.4799999999998,4,5,5,455,loyal customers,14,Platinum Plus
3093,118,213,3592.2499999999973,3,5,5,355,loyal customers,13,Platinum
3094,640,37,1870.94,1,5,5,155,can't loose,11,Platinum
3095,17,169,9698.279999999995,5,5,5,555,champions,15,Platinum Plus
3096,268,287,849.9600000000005,2,5,4,254,can't loose,11,Platinum
3097,11,207,3910.8500000000017,5,5,5,555,champions,15,Platinum Plus
3098,91,139,4869.669999999999,3,5,5,355,loyal customers,13,Platinum
3099,529,1,102.0,1,2,2,122,hibernating,5,Bronze
3100,681,13,221.12,1,5,3,153,can't loose,9,Gold
3101,124,10,416.91999999999996,3,5,3,353,loyal customers,11,Platinum
3102,6,122,2292.680000000002,5,5,5,555,champions,15,Platinum Plus
3103,580,29,188.0999999999999,1,5,2,152,can't loose,8,Gold
3104,65,150,2992.5499999999993,4,5,5,455,loyal customers,14,Platinum Plus
3105,30,34,642.1199999999999,4,5,4,454,loyal customers,13,Platinum
3106,151,644,4247.939999999987,3,5,5,355,loyal customers,13,Platinum
3107,23,309,2848.8200000000006,5,5,5,555,champions,15,Platinum Plus
3108,381,20,246.5,2,5,3,253,can't loose,10,Gold
3109,633,22,146.14,1,5,2,152,can't loose,8,Gold
3110,19,119,8371.459999999988,5,5,5,555,champions,15,Platinum Plus
3111,6,895,22415.710000000014,5,5,5,555,champions,15,Platinum Plus
3112,20,68,1131.5600000000002,5,5,4,554,champions,14,Platinum Plus
3113,406,69,382.59999999999997,1,5,3,153,can't loose,9,Gold
3114,17,397,8393.349999999995,5,5,5,555,champions,15,Platinum Plus
3115,364,70,147.09000000000006,2,5,2,252,can't loose,9,Gold
3116,83,69,402.65,3,5,3,353,loyal customers,11,Platinum
3117,54,99,3497.140000000001,4,5,5,455,loyal customers,14,Platinum Plus
3118,24,268,1990.8099999999993,4,5,5,455,loyal customers,14,Platinum Plus
3119,173,45,462.5099999999999,3,5,3,353,loyal customers,11,Platinum
3120,227,90,984.3700000000001,2,5,4,254,can't loose,11,Platinum
3121,382,29,166.51,2,5,2,252,can't loose,9,Gold
3122,332,1,250.0,2,2,3,223,hibernating,7,Silver
3123,13,160,909.2300000000005,5,5,4,554,champions,14,Platinum Plus
3124,157,32,331.58,3,5,3,353,loyal customers,11,Platinum
3125,6,560,26326.250000000007,5,5,5,555,champions,15,Platinum Plus
3126,14,282,3207.1400000000003,5,5,5,555,champions,15,Platinum Plus
3127,389,7,171.81,2,5,2,252,can't loose,9,Gold
3128,46,15,62.43,4,5,2,452,loyal customers,11,Platinum
3129,235,27,267.03000000000003,2,5,3,253,can't loose,10,Gold
3130,40,434,3793.4899999999952,4,5,5,455,loyal customers,14,Platinum Plus
3131,385,37,344.6099999999999,2,5,3,253,can't loose,10,Gold
3132,121,17,318.3,3,5,3,353,loyal customers,11,Platinum
3133,36,415,6631.819999999991,4,5,5,455,loyal customers,14,Platinum Plus
3134,89,57,398.8400000000001,3,5,3,353,loyal customers,11,Platinum
3135,86,186,14215.009999999995,3,5,5,355,loyal customers,13,Platinum
3136,26,9,591.4,4,5,4,454,loyal customers,13,Platinum
3137,19,255,1252.7700000000011,5,5,4,554,champions,14,Platinum Plus
3138,183,3,29.04,2,4,2,242,at risk,8,Gold
3139,20,323,4642.089999999996,5,5,5,555,champions,15,Platinum Plus
3140,256,26,229.32999999999993,2,5,3,253,can't loose,10,Gold
3141,24,801,5035.98,4,5,5,455,loyal customers,14,Platinum Plus
3142,23,139,1726.5700000000006,5,5,5,555,champions,15,Platinum Plus
3143,90,226,1996.2399999999998,3,5,5,355,loyal customers,13,Platinum
3144,27,620,3607.209999999992,4,5,5,455,loyal customers,14,Platinum Plus
3145,21,84,707.1199999999998,5,5,4,554,champions,14,Platinum Plus
3146,175,138,983.7200000000005,3,5,4,354,loyal customers,12,Platinum
3147,411,16,259.09000000000003,1,5,3,153,can't loose,9,Gold
3148,165,24,110.92000000000003,3,5,2,352,loyal customers,10,Gold
3149,464,33,3027.1500000000015,1,5,5,155,can't loose,11,Platinum
3150,302,41,538.4599999999999,2,5,3,253,can't loose,10,Gold
3151,13,31,460.68,5,5,3,553,champions,13,Platinum
3152,116,29,85.13000000000004,3,5,2,352,loyal customers,10,Gold
3153,514,115,355.1699999999998,1,5,3,153,can't loose,9,Gold
3154,290,57,232.6399999999999,2,5,3,253,can't loose,10,Gold
3155,3,563,8134.120000000012,5,5,5,555,champions,15,Platinum Plus
3156,56,109,414.4499999999997,4,5,3,453,loyal customers,12,Platinum
3157,372,3,130.8,2,4,2,242,at risk,8,Gold
3158,32,1287,9159.269999999977,4,5,5,455,loyal customers,14,Platinum Plus
3159,597,22,149.59,1,5,2,152,can't loose,8,Gold
3160,79,160,2230.9100000000003,3,5,5,355,loyal customers,13,Platinum
3161,39,210,1578.1399999999996,4,5,5,455,loyal customers,14,Platinum Plus
3162,275,152,1639.3800000000006,2,5,5,255,can't loose,12,Platinum
3163,189,30,252.51999999999995,2,5,3,253,can't loose,10,Gold
3164,62,56,437.22999999999996,4,5,3,453,loyal customers,12,Platinum
3165,161,13,201.9,3,5,2,352,loyal customers,10,Gold
3166,1,1671,10761.760000000044,5,5,5,555,champions,15,Platinum Plus
3167,26,31,279.77,4,5,3,453,loyal customers,12,Platinum
3168,30,19,443.8,4,5,3,453,loyal customers,12,Platinum
3169,434,26,143.33,1,5,2,152,can't loose,8,Gold
3170,570,60,1082.1999999999998,1,5,4,154,can't loose,10,Gold
3171,518,10,153.51999999999998,1,5,2,152,can't loose,8,Gold
3172,13,95,1816.7399999999998,5,5,5,555,champions,15,Platinum Plus
3173,353,6,312.87,2,5,3,253,can't loose,10,Gold
3174,23,259,2704.71,5,5,5,555,champions,15,Platinum Plus
3175,670,4,70.74000000000001,1,4,2,142,at risk,7,Silver
3176,52,8,173.15999999999997,4,5,2,452,loyal customers,11,Platinum
3177,365,7,89.65,2,5,2,252,can't loose,9,Gold
3178,20,7,186.01000000000002,5,5,2,552,champions,12,Platinum
3179,46,53,758.29,4,5,4,454,loyal customers,13,Platinum
3180,40,141,3565.95,4,5,5,455,loyal customers,14,Platinum Plus
3181,12,773,8971.939999999986,5,5,5,555,champions,15,Platinum Plus
3182,13,606,3842.029999999995,5,5,5,555,champions,15,Platinum Plus
3183,27,350,3966.770000000002,4,5,5,455,loyal customers,14,Platinum Plus
3184,87,168,901.2499999999998,3,5,4,354,loyal customers,12,Platinum
3185,179,370,1404.5000000000005,3,5,4,354,loyal customers,12,Platinum
3186,621,3,30.1,1,4,2,142,at risk,7,Silver
3187,303,43,890.92,2,5,4,254,can't loose,11,Platinum
3188,34,39,258.88,4,5,3,453,loyal customers,12,Platinum
3189,164,13,127.1,3,5,2,352,loyal customers,10,Gold
3190,304,173,1262.2,2,5,4,254,can't loose,11,Platinum
3191,378,258,1221.9499999999998,2,5,4,254,can't loose,11,Platinum
3192,99,540,3920.789999999997,3,5,5,355,loyal customers,13,Platinum
3193,26,44,682.91,4,5,4,454,loyal customers,13,Platinum
3194,378,46,107.86000000000001,2,5,2,252,can't loose,9,Gold
3195,25,223,1241.3000000000015,4,5,4,454,loyal customers,13,Platinum
3196,178,31,455.3,3,5,3,353,loyal customers,11,Platinum
3197,497,39,1128.6599999999999,1,5,4,154,can't loose,10,Gold
3198,32,14,1522.0799999999997,4,5,5,455,loyal customers,14,Platinum Plus
3199,679,4,579.6,1,4,4,144,at risk,9,Gold
3200,257,28,421.93000000000006,2,5,3,253,can't loose,10,Gold
3201,372,85,1456.3500000000001,2,5,5,255,can't loose,12,Platinum
3202,464,7,217.9,1,5,2,152,can't loose,8,Gold
3203,48,24,388.5799999999999,4,5,3,453,loyal customers,12,Platinum
3204,72,5,199.8,3,4,2,342,loyal customers,9,Gold
3205,17,102,1735.3399999999997,5,5,5,555,champions,15,Platinum Plus
3206,459,4,357.59999999999997,1,4,3,143,at risk,8,Gold
3207,69,170,2686.739999999999,3,5,5,355,loyal customers,13,Platinum
3208,61,38,554.52,4,5,3,453,loyal customers,12,Platinum
3209,51,37,527.7199999999998,4,5,3,453,loyal customers,12,Platinum
3210,28,81,1224.5600000000006,4,5,4,454,loyal customers,13,Platinum
3211,453,73,1161.7100000000003,1,5,4,154,can't loose,10,Gold
3212,13,801,13408.350000000028,5,5,5,555,champions,15,Platinum Plus
3213,23,121,2717.770000000002,5,5,5,555,champions,15,Platinum Plus
3214,80,5,74.73,3,4,2,342,loyal customers,9,Gold
3215,54,17,216.38999999999996,4,5,2,452,loyal customers,11,Platinum
3216,32,112,1933.3999999999994,4,5,5,455,loyal customers,14,Platinum Plus
3217,3,156,4636.510000000001,5,5,5,555,champions,15,Platinum Plus
3218,163,114,1616.37,3,5,5,355,loyal customers,13,Platinum
3219,30,105,1785.9799999999998,4,5,5,455,loyal customers,14,Platinum Plus
3220,66,17,250.23000000000002,3,5,3,353,loyal customers,11,Platinum
3221,53,6,112.46,4,5,2,452,loyal customers,11,Platinum
3222,11,95,2392.9700000000007,5,5,5,555,champions,15,Platinum Plus
3223,92,5,180.15,3,4,2,342,loyal customers,9,Gold
3224,494,26,414.2199999999999,1,5,3,153,can't loose,9,Gold
3225,439,84,3021.61,1,5,5,155,can't loose,11,Platinum
3226,12,840,19137.169999999955,5,5,5,555,champions,15,Platinum Plus
3227,440,13,317.10999999999996,1,5,3,153,can't loose,9,Gold
3228,417,41,777.5500000000002,1,5,4,154,can't loose,10,Gold
3229,88,49,747.0299999999996,3,5,4,354,loyal customers,12,Platinum
3230,12,3,336.4,5,4,3,543,champions,12,Platinum
3231,51,134,1870.1300000000003,4,5,5,455,loyal customers,14,Platinum Plus
3232,12,18,1158.77,5,5,4,554,champions,14,Platinum Plus
3233,45,456,7189.479999999997,4,5,5,455,loyal customers,14,Platinum Plus
3234,142,90,1877.9,3,5,5,355,loyal customers,13,Platinum
3235,118,34,588.13,3,5,4,354,loyal customers,12,Platinum
3236,102,177,3203.25,3,5,5,355,loyal customers,13,Platinum
3237,76,81,1034.3700000000003,3,5,4,354,loyal customers,12,Platinum
3238,489,24,566.9,1,5,3,153,can't loose,9,Gold
3239,26,306,5317.079999999997,4,5,5,455,loyal customers,14,Platinum Plus
3240,452,73,2084.500000000001,1,5,5,155,can't loose,11,Platinum
3241,47,81,1475.4500000000005,4,5,5,455,loyal customers,14,Platinum Plus
3242,526,39,596.6700000000001,1,5,4,154,can't loose,10,Gold
3243,17,177,3147.3100000000018,5,5,5,555,champions,15,Platinum Plus
3244,374,175,3934.1199999999985,2,5,5,255,can't loose,12,Platinum
3245,19,34,554.6500000000001,5,5,3,553,champions,13,Platinum
3246,456,2,100.35,1,3,2,132,at risk,6,Silver
3247,32,57,1444.58,4,5,5,455,loyal customers,14,Platinum Plus
3248,54,32,508.70999999999987,4,5,3,453,loyal customers,12,Platinum
3249,39,29,2137.2,4,5,5,455,loyal customers,14,Platinum Plus
3250,136,71,1018.13,3,5,4,354,loyal customers,12,Platinum
3251,18,752,21881.860000000044,5,5,5,555,champions,15,Platinum Plus
3252,107,256,4149.64,3,5,5,355,loyal customers,13,Platinum
3253,127,35,632.1,3,5,4,354,loyal customers,12,Platinum
3254,168,234,778.7099999999996,3,5,4,354,loyal customers,12,Platinum
3255,20,67,1017.3999999999995,5,5,4,554,champions,14,Platinum Plus
3256,37,86,952.1099999999997,4,5,4,454,loyal customers,13,Platinum
3257,417,11,169.0,1,5,2,152,can't loose,8,Gold
3258,206,24,556.1999999999999,2,5,3,253,can't loose,10,Gold
3259,163,12,2170.35,3,5,5,355,loyal customers,13,Platinum
3260,369,36,519.1300000000001,2,5,3,253,can't loose,10,Gold
3261,262,59,1173.1399999999994,2,5,4,254,can't loose,11,Platinum
3262,93,104,1382.1399999999996,3,5,4,354,loyal customers,12,Platinum
3263,117,6,877.4399999999999,3,5,4,354,loyal customers,12,Platinum
3264,11,19,882.57,5,5,4,554,champions,14,Platinum Plus
3265,68,37,511.3199999999999,3,5,3,353,loyal customers,11,Platinum
3266,47,47,748.4999999999997,4,5,4,454,loyal customers,13,Platinum
3267,24,1,30.0,4,2,2,422,potential loyalists,8,Gold
3268,39,115,1948.690000000001,4,5,5,455,loyal customers,14,Platinum Plus
3269,45,20,517.19,4,5,3,453,loyal customers,12,Platinum
3270,27,164,2751.6600000000017,4,5,5,455,loyal customers,14,Platinum Plus
3271,224,44,1215.9500000000005,2,5,4,254,can't loose,11,Platinum
3272,663,7,160.88,1,5,2,152,can't loose,8,Gold
3273,108,9,138.14,3,5,2,352,loyal customers,10,Gold
3274,52,72,1186.6000000000004,4,5,4,454,loyal customers,13,Platinum
3275,68,281,3884.7200000000007,3,5,5,355,loyal customers,13,Platinum
3276,474,67,632.94,1,5,4,154,can't loose,10,Gold
3277,41,13,301.32000000000005,4,5,3,453,loyal customers,12,Platinum
3278,189,1,76.32,2,2,2,222,hibernating,6,Silver
3279,42,32,493.37000000000006,4,5,3,453,loyal customers,12,Platinum
3280,298,19,295.4,2,5,3,253,can't loose,10,Gold
3281,20,79,2605.4900000000016,5,5,5,555,champions,15,Platinum Plus
3282,2,275,5458.129999999998,5,5,5,555,champions,15,Platinum Plus
3283,75,339,5583.74,3,5,5,355,loyal customers,13,Platinum
3284,83,35,542.04,3,5,3,353,loyal customers,11,Platinum
3285,10,213,3272.1900000000014,5,5,5,555,champions,15,Platinum Plus
3286,51,69,1221.13,4,5,4,454,loyal customers,13,Platinum
3287,54,93,1847.2899999999995,4,5,5,455,loyal customers,14,Platinum Plus
3288,26,110,781.2800000000003,4,5,4,454,loyal customers,13,Platinum
3289,11,245,4161.04,5,5,5,555,champions,15,Platinum Plus
3290,20,91,2011.3999999999996,5,5,5,555,champions,15,Platinum Plus
3291,601,26,316.98999999999995,1,5,3,153,can't loose,9,Gold
3292,119,26,524.5399999999998,3,5,3,353,loyal customers,11,Platinum
3293,430,4,58.199999999999996,1,4,2,142,at risk,7,Silver
3294,452,17,55.98,1,5,2,152,can't loose,8,Gold
3295,422,1,90.0,1,2,2,122,hibernating,5,Bronze
3296,25,165,2914.550000000002,4,5,5,455,loyal customers,14,Platinum Plus
3297,420,27,190.57000000000002,1,5,2,152,can't loose,8,Gold
3298,3,22,475.13000000000005,5,5,3,553,champions,13,Platinum
3299,102,19,239.76,3,5,3,353,loyal customers,11,Platinum
3300,341,9,409.5,2,5,3,253,can't loose,10,Gold
3301,30,11,178.56,4,5,2,452,loyal customers,11,Platinum
3302,661,1,37.5,1,2,2,122,hibernating,5,Bronze
3303,27,156,10036.749999999998,4,5,5,455,loyal customers,14,Platinum Plus
3304,268,59,1131.0399999999995,2,5,4,254,can't loose,11,Platinum
3305,74,231,3636.7199999999993,3,5,5,355,loyal customers,13,Platinum
3306,691,14,246.75000000000003,1,5,3,153,can't loose,9,Gold
3307,625,2,46.2,1,3,2,132,at risk,6,Silver
3308,19,18,309.65000000000003,5,5,3,553,champions,13,Platinum
3309,174,87,651.4299999999995,3,5,4,354,loyal customers,12,Platinum
3310,75,234,1515.210000000001,3,5,5,355,loyal customers,13,Platinum
3311,478,29,112.57000000000002,1,5,2,152,can't loose,8,Gold
3312,266,5,211.5,2,4,2,242,at risk,8,Gold
3313,128,205,3595.500000000001,3,5,5,355,loyal customers,13,Platinum
3314,203,6,143.1,2,5,2,252,can't loose,9,Gold
3315,31,57,884.9599999999998,4,5,4,454,loyal customers,13,Platinum
3316,45,208,901.4100000000002,4,5,4,454,loyal customers,13,Platinum
3317,42,408,4323.9800000000005,4,5,5,455,loyal customers,14,Platinum Plus
3318,342,26,319.34999999999997,2,5,3,253,can't loose,10,Gold
3319,419,108,892.2699999999999,1,5,4,154,can't loose,10,Gold
3320,686,24,386.25,1,5,3,153,can't loose,9,Gold
3321,11,155,3141.16,5,5,5,555,champions,15,Platinum Plus
3322,145,45,742.1299999999998,3,5,4,354,loyal customers,12,Platinum
3323,13,47,764.2600000000002,5,5,4,554,champions,14,Platinum Plus
3324,598,38,658.02,1,5,4,154,can't loose,10,Gold
3325,147,289,2771.0700000000006,3,5,5,355,loyal customers,13,Platinum
