v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,classLabel
b,33.17,0.000304,y,3.946415223,1.149880746,2.04,t,t,1,t,g,180,18027,1800000,t,1,yes.
b,32,0.000175,y,4.998595994,0.67017905,0.04,t,f,0,t,g,393,0,3930000,NA,1,yes.
a,40.83,0.001,u,0.793482314,0.843241893,1.75,t,f,0,f,g,29,837,290000,NA,1,yes.
b,59.67,0.000154,u,-2.349046562,0.917539965,0.125,t,f,0,t,g,260,0,2600000,f,1,yes.
b,42.5,0.0004915,y,3.596672229,0.746560408,3.165,t,f,0,t,g,52,1442,520000,NA,1,yes.
a,28.08,0.0015,y,-3.678850434,0.682641854,0,t,f,0,f,g,0,13212,0,NA,1,yes.
a,37.75,0.00055,u,4.228990106,0.758358267,0.125,t,f,0,t,g,228,0,2280000,f,1,yes.
b,53.92,0.0009625,u,-1.89694579,0.965233046,8.665,t,t,5,f,g,0,0,0,NA,1,yes.
b,47.67,2.90E-05,u,-3.080513885,0.973938057,15,t,t,20,f,g,0,15000,0,t,1,yes.
b,23.25,1.00E-04,u,3.31192994,0.833762265,0.835,t,f,0,f,s,300,0,3.00E+06,f,1,yes.
b,22.67,0.000254,y,-1.702826233,0.756988011,2.585,t,f,0,f,g,0,0,0,f,1,yes.
b,54.58,0.0009415,u,1.883788235,0.913728042,14.415,t,t,11,t,g,30,300,3.00E+05,NA,1,yes.
b,34.25,3.00E-04,u,3.359956553,0.922708784,7.415,t,f,0,t,g,0,0,0,NA,1,yes.
b,27.58,0.000204,y,3.554828682,0.699944052,2,t,t,3,t,g,370,560,3700000,NA,1,yes.
a,46,4.00E-04,u,4.770545731,0.844960707,0,t,f,0,f,g,100,960,1.00E+06,NA,1,yes.
a,60.92,5.00E-04,u,-1.53482056,0.786772113,4,t,t,4,f,g,0,99,0,t,1,yes.
a,47.42,3.00E-04,u,4.188708877,0.880548824,13.875,t,t,2,t,g,519,1704,5190000,NA,1,yes.
b,37.33,0.00065,u,2.872002283,0.749814218,4.25,t,t,12,t,g,93,0,930000,NA,1,yes.
a,25.58,0,NA,-4.417398954,0.589617057,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,20.42,8.35E-05,u,-2.164525297,0.584578281,1.585,t,t,1,f,g,0,0,0,t,1,yes.
a,44.17,0.0006665,u,-2.111543766,0.924539543,7.375,t,t,3,t,g,0,0,0,t,1,yes.
b,34.75,0.0015,u,0.372147032,0.814631037,5.375,t,t,9,t,g,0,134,0,NA,1,yes.
b,20.5,0.001,y,-4.83939694,0.922394324,2.5,t,f,0,f,s,40,0,4.00E+05,NA,1,yes.
b,22.67,1.65E-05,u,3.894849382,1.010082389,2.25,f,f,0,t,s,0,0,0,NA,1,yes.
b,22.08,8.30E-05,u,1.183378184,0.820131722,2.165,f,f,0,t,g,128,0,1280000,NA,1,yes.
b,42.83,0.0004625,u,-4.055783811,0.703844908,4.58,t,f,0,f,s,0,0,0,NA,1,yes.
a,18.92,0.000925,y,0.655251383,0.796630635,1,t,t,4,t,g,80,500,8.00E+05,t,1,yes.
a,20.67,3.00E-04,u,4.585409248,0.851474895,0.165,t,t,3,f,g,100,6,1.00E+06,NA,1,yes.
a,32.33,5.40E-05,u,-3.081914708,0.694056407,0.04,t,f,0,f,g,440,11177,4400000,f,1,yes.
b,28.92,0.0015,u,1.053285792,0.787568515,5.335,t,t,11,f,g,0,2283,0,NA,1,yes.
a,52.83,0.0015,u,-1.633922723,0.675140317,5.5,t,t,14,f,g,0,2200,0,NA,1,yes.
a,20.67,0.0001835,u,2.111566013,0.815306661,2.085,t,t,5,f,g,220,2503,2200000,NA,1,yes.
b,36.25,5.00E-04,u,-2.129743963,0.692224598,2.5,t,t,6,f,g,0,367,0,NA,1,yes.
a,20.33,0.001,u,3.541651268,0.98961768,1,t,t,4,f,g,50,1465,5.00E+05,NA,1,yes.
b,25.75,7.50E-05,u,-0.121820809,0.555779115,0.25,t,f,0,f,g,349,23,3490000,f,1,yes.
a,28.17,3.75E-05,u,1.204881328,0.844171316,0.585,t,t,4,f,g,80,0,8.00E+05,t,1,yes.
b,23.92,6.65E-05,u,-2.222085302,0.792843135,0.165,f,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,56,0.00125,u,-4.020321276,0.833187056,8,t,f,0,t,g,24,2028,240000,NA,1,yes.
a,20.75,0.001025,u,2.027922161,0.928709941,0.71,t,t,2,t,g,49,0,490000,t,1,yes.
a,30.5,0.00065,u,0.29405344,0.756846021,4,t,t,7,t,g,0,3065,0,t,1,yes.
a,45.83,0.00105,u,-4.935777157,0.767727925,5,t,t,7,t,g,0,0,0,t,1,yes.
b,39,5.00E-04,u,-2.601551791,0.918219083,3.5,t,t,10,t,g,0,0,0,t,1,yes.
b,22.08,0.0011,u,2.73954421,0.857810878,0.665,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,28.25,0.0005125,u,-2.958935616,0.968938641,4.75,t,t,2,f,g,420,7,4200000,NA,1,yes.
a,18.83,0.0004415,y,0.974249849,0.83833804,3,t,f,0,f,g,240,0,2400000,f,1,yes.
a,28.67,0.000104,u,-4.055291654,0.836160479,2.5,t,t,5,t,g,300,1430,3.00E+06,NA,1,yes.
a,22.5,0.000846,y,-2.62734767,0.628156035,2.46,f,f,0,f,g,164,0,1640000,f,1,yes.
b,NA,0.00105,u,-0.946935536,0.548499354,6.5,t,f,0,f,g,0,0,0,f,1,yes.
a,28.5,0.000304,y,-2.964356027,0.702156307,2.54,t,t,1,f,g,70,0,7.00E+05,NA,1,yes.
b,19.17,0.00095,u,4.329072789,0.620450297,1.5,t,f,0,f,g,120,2206,1200000,NA,1,yes.
a,21.5,6.00E-04,u,0.93593087,0.85555584,2.5,t,t,3,f,g,80,918,8.00E+05,t,1,yes.
b,17.5,0.0022,l,3.591773713,0.953359617,0,f,f,0,t,p,450,100000,4500000,f,1,yes.
b,26.67,0.000271,y,-3.672347895,0.808509393,5.25,t,t,1,f,g,211,0,2110000,NA,1,yes.
b,34.42,0.000425,u,-1.575342598,0.671447175,3.25,t,t,2,f,g,274,610,2740000,t,1,yes.
b,73.42,0.001775,u,0.701940232,0.775436631,0,t,f,0,t,g,0,0,0,f,1,yes.
a,23,0.001175,u,4.088149047,0.82562653,0.5,t,t,2,t,g,300,551,3.00E+06,NA,1,yes.
b,23.08,0.00025,u,-0.244904412,0.663542861,1.085,t,t,11,t,g,60,2184,6.00E+05,NA,1,yes.
b,19.42,0.00065,u,3.300262135,0.601923031,1.46,t,t,7,f,g,80,2954,8.00E+05,t,1,yes.
b,23.33,0.0011625,y,-2.056619164,0.87580934,0.835,t,f,0,t,g,160,300,1600000,NA,1,yes.
b,42.17,0.000504,u,4.706690421,0.872861816,12.75,t,f,0,t,g,92,0,920000,NA,1,yes.
b,21.25,0.00015,u,-4.548815894,0.90832464,1.5,f,f,0,f,g,150,8,1500000,NA,1,yes.
b,34.17,0.000525,u,0.071118695,0.834908778,0.085,f,f,0,t,g,290,6,2900000,NA,1,yes.
a,47.75,8.00E-04,u,2.252388273,0.605442626,7.875,t,t,6,t,g,0,1260,0,t,1,yes.
a,44.33,0,u,2.428961461,0.673448734,2.5,t,f,0,f,g,0,0,0,NA,1,yes.
b,39.5,0.000425,u,1.40617209,0.600840478,6.5,t,t,16,f,g,117,1210,1170000,t,1,yes.
a,41.17,0.00065,u,-1.798179774,0.912037308,0.5,t,t,3,t,g,145,0,1450000,NA,1,yes.
b,29.92,0.0001835,u,-2.721306405,0.925295991,4.335,t,f,0,f,g,260,200,2600000,f,1,yes.
b,23.17,0,NA,-4.977732771,1.011439155,0,f,f,0,f,p,NA,0,NA,f,1,yes.
b,35.17,0.00025,u,-1.384871104,0.829807492,4.5,t,t,7,f,g,150,1270,1500000,t,1,yes.
a,19.17,0.0008585,u,4.708351775,0.682041704,0.75,t,t,7,f,g,96,0,960000,NA,1,yes.
b,52.5,0.00065,u,3.122001698,0.777602963,6.29,t,t,15,f,g,0,11202,0,t,1,yes.
b,39.92,0.000621,u,2.171849688,0.888669865,0.04,t,t,1,f,g,200,300,2.00E+06,t,1,yes.
b,21.33,0.00105,u,-3.984851912,0.781443071,3,t,f,0,t,g,0,0,0,NA,1,yes.
a,35.75,9.15E-05,u,0.870295144,0.857591063,0.75,t,t,4,f,g,0,1583,0,t,1,yes.
b,67.75,0.00055,u,1.837184811,0.703524486,13,t,t,1,t,g,0,0,0,t,1,yes.
b,32.67,9.00E-04,y,-0.678428905,0.856276366,5.25,t,f,0,t,g,154,0,1540000,f,1,yes.
b,49.5,0.0007585,u,1.953227471,0.720677643,7.585,t,t,15,t,g,0,5000,0,t,1,yes.
b,21,3.00E-04,y,-1.923683989,0.755409842,1.085,t,t,8,t,g,160,1,1600000,t,1,yes.
b,28.25,8.75E-05,u,4.428444048,0.853346462,0.96,t,t,3,t,g,396,0,3960000,t,1,yes.
b,34.17,0.000154,u,-0.170415461,0.747799785,1.54,t,t,1,t,g,520,50000,5200000,NA,1,yes.
b,31.92,0.000446,u,1.238652747,0.750433394,6.04,t,t,3,f,g,311,300,3110000,NA,1,yes.
a,29.5,4.60E-05,u,2.189414946,1.005733833,0.54,t,t,4,f,g,380,500,3800000,NA,1,yes.
b,23.17,0,u,-2.332685334,0.767305723,0.085,t,f,0,f,g,0,0,0,f,1,yes.
a,18.08,3.75E-05,l,-2.515718464,0.899539858,10,f,f,0,t,s,300,0,3.00E+06,f,1,yes.
a,24.75,3.00E-04,u,2.231431657,1.087181944,1.835,t,t,19,f,g,0,500,0,NA,1,yes.
a,20.83,3.00E-04,u,3.684876107,0.913174032,0.04,t,f,0,f,g,100,0,1.00E+06,f,1,yes.
b,28,2.00E-04,u,0.024841081,0.731429741,4.165,t,t,2,t,g,181,0,1810000,NA,1,yes.
b,20.42,0.0001835,u,-1.939020152,0.672236956,2.25,t,t,1,f,g,100,150,1.00E+06,NA,1,yes.
b,28.67,0.0009335,u,2.326918214,0.79522769,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,0.951298678,0.733686136,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,1.570846967,0.892769405,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,3.994747307,0.732874377,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,0.448357724,1.054411967,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,-0.702165,0.714709923,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,3.813551066,0.713177551,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,0.074730115,0.954146524,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,0.977802228,0.670023478,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,0.59717139,0.763905584,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,-1.00942259,0.685563075,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,4.755123551,0.925618397,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
b,32.75,0.00015,u,4.225078742,0.437341641,5.5,t,t,3,t,g,0,0,0,t,1,yes.
a,17.83,0.0011,u,-0.22017665,0.998341265,1,t,t,11,f,g,0,3000,0,NA,1,yes.
a,22.83,0.000229,u,-1.238763318,0.615667838,2.29,t,t,7,t,g,140,2384,1400000,t,1,yes.
b,13.75,4.00E-04,y,-0.298164631,0.487454805,1.75,t,t,2,t,g,120,1000,1200000,NA,1,yes.
a,41,0.000204,y,2.691602616,0.664666813,0.125,t,t,23,t,g,455,1236,4550000,NA,1,yes.
b,23.08,0.00115,u,-0.897857507,0.757524392,2.125,t,t,11,t,g,290,284,2900000,NA,1,yes.
b,20.17,0.0005625,u,2.356209522,0.783551865,1.71,t,f,0,f,s,120,0,1200000,NA,1,yes.
a,50.08,0.001254,u,4.765538843,0.646180872,2.29,t,t,3,t,g,156,0,1560000,NA,1,yes.
b,27,7.50E-05,u,-0.612237179,0.849336974,4.25,t,t,3,t,g,312,150,3120000,t,1,yes.
b,38.17,0.0010125,u,0.060908101,0.920645763,2.5,t,t,6,f,g,520,196,5200000,t,1,yes.
b,27,0.00015,y,-2.993952695,0.8302158,0.375,t,f,0,t,g,260,1065,2600000,NA,1,yes.
b,41.17,0.000404,u,3.821581111,0.816091621,7,t,t,8,f,g,320,0,3200000,t,1,yes.
a,65.17,0.0014,u,2.147199716,0.935825808,0,t,t,11,t,g,0,1400,0,NA,1,yes.
b,37.58,0,NA,-4.46984143,1.088237311,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
b,23.25,0.00015,u,-3.416883464,1.039000003,2.375,t,t,3,t,g,0,582,0,NA,1,yes.
b,21.83,0.0011,u,4.227484728,0.948817092,0.29,t,t,6,f,g,121,0,1210000,NA,1,yes.
b,26,1.00E-04,u,0.261169053,0.779336585,1.75,t,f,0,t,g,280,0,2800000,NA,1,yes.
b,31.67,8.30E-05,u,0.578982702,0.784831578,1.335,t,t,8,t,g,303,3290,3030000,t,1,yes.
a,49.83,0.0013585,u,-4.80637321,0.575589928,8.5,t,f,0,t,g,0,0,0,NA,1,yes.
a,47.42,8.00E-04,u,-1.726262323,0.732355315,6.5,t,t,6,f,g,375,51100,3750000,t,1,yes.
b,51.33,0.001,u,2.714776124,0.709958132,0,t,t,11,f,g,0,1249,0,NA,1,yes.
a,18.92,9.00E-04,u,3.21383104,0.630842515,0.75,t,t,2,f,g,88,591,880000,NA,1,yes.
a,28.42,0.00035,u,-1.850277199,0.791032239,0.835,t,f,0,f,s,280,0,2800000,f,1,yes.
b,56.75,0.001225,u,-0.631988391,0.763001818,1.25,t,t,4,t,g,200,0,2.00E+06,NA,1,yes.
a,58.42,0.0021,u,-2.028371319,0.858151852,10,t,t,13,f,g,0,6700,0,NA,1,yes.
b,48.33,0.0012,u,-3.526107282,0.778920336,16,t,f,0,f,s,110,0,1100000,f,1,yes.
b,33.17,1.00E-04,u,-3.947163555,0.978109858,0.75,t,t,7,t,g,340,4071,3400000,NA,1,yes.
a,22.42,0.0005665,u,-1.382305182,1.034731143,2.585,t,t,7,f,g,129,3257,1290000,t,1,yes.
a,18.83,0.000954,u,4.74169038,0.569396616,0.085,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,48.58,2.05E-05,y,-2.752594424,1.059785889,0.25,t,t,11,f,g,380,2732,3800000,NA,1,yes.
b,26.75,0.0001125,u,-0.370529548,0.668277176,1.25,t,f,0,f,g,0,5298,0,f,1,yes.
b,64.08,0.002,u,-3.401082645,0.888033523,17.5,t,t,9,t,g,0,1000,0,t,1,yes.
b,20.17,0.000925,u,-0.480909161,1.052550022,1.665,t,t,3,t,g,40,28,4.00E+05,NA,1,yes.
b,25.67,0.00125,u,2.53059881,0.591929873,1.21,t,t,67,t,g,140,258,1400000,NA,1,yes.
b,22.67,0.00105,u,-2.39095581,0.743819065,1.335,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,31.33,0.00195,u,-4.92721769,1.050289621,7,t,t,16,f,g,0,5000,0,t,1,yes.
b,56.42,0.0028,y,-4.651596351,0.724804096,28.5,t,t,40,f,g,0,15,0,t,1,yes.
a,24.75,0.00125,u,-2.696100289,0.800745376,1.5,t,t,12,t,g,120,567,1200000,NA,1,yes.
a,24.08,5.00E-05,u,0.659972462,0.688903823,1.25,t,t,1,f,g,0,678,0,NA,1,yes.
b,28.33,5.00E-04,u,3.79640274,0.683650992,11,t,f,0,t,g,70,0,7.00E+05,f,1,yes.
a,26.92,0.00135,u,2.023008766,0.624762886,5,t,t,2,f,g,0,5000,0,NA,1,yes.
b,27.67,0.001375,u,2.307416582,0.863690926,5.75,t,f,0,t,g,487,500,4870000,NA,1,yes.
b,38.67,2.10E-05,u,-2.193518225,0.944644014,0.085,t,f,0,t,g,280,0,2800000,f,1,yes.
a,32.17,0.000146,u,-0.838688279,0.57305224,1.085,t,t,16,f,g,120,2079,1200000,NA,1,yes.
b,32.67,0.00055,u,1.123350174,0.810288429,5.5,t,t,12,t,g,408,1000,4080000,t,1,yes.
b,48.75,0.00085,u,-0.87069283,0.710650665,12.5,t,t,9,f,g,181,1655,1810000,t,1,yes.
b,21,0.000479,y,-3.176896616,0.618327611,2.25,t,t,1,t,g,80,300,8.00E+05,NA,1,yes.
b,48.17,0.0007625,u,3.626623575,0.779502694,15.5,t,t,12,f,g,0,790,0,NA,1,yes.
b,39.33,0.0005875,u,-3.665016382,0.770778544,10,t,t,14,t,g,399,0,3990000,t,1,yes.
a,25.08,0.000254,y,-2.767708611,0.910704648,0.25,t,f,0,t,g,370,0,3700000,NA,1,yes.
b,23.25,4.00E-04,u,-1.60931519,0.760278807,0.25,t,f,0,t,g,160,0,1600000,NA,1,yes.
a,30.67,0.0012,u,4.695552078,0.648521599,2,t,t,1,f,g,220,19,2200000,NA,1,yes.
b,19.17,0,y,3.510512153,0.693097881,0,f,f,0,t,s,500,1,5.00E+06,NA,1,yes.
NA,20.08,1.25E-05,u,-2.565057166,0.83955581,1,f,t,1,f,g,240,768,2400000,t,1,yes.
b,36.67,0.000325,u,4.382838453,0.692515481,9,t,f,0,t,g,102,639,1020000,NA,1,yes.
b,23.17,0.0011125,u,-0.241768323,0.650716808,0.46,t,t,1,f,g,100,0,1.00E+06,t,1,yes.
a,15.83,5.85E-05,u,-3.167091426,0.872015643,1.5,t,t,2,f,g,100,0,1.00E+06,t,1,yes.
b,16.08,7.50E-05,u,-2.977833129,0.762938609,1.75,t,t,5,t,g,352,690,3520000,t,1,yes.
a,47,0.0013,u,2.500661283,0.739687064,5.165,t,t,9,t,g,0,0,0,t,1,yes.
a,71.58,0,NA,2.789682352,0.98451321,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,21.25,0.0002335,u,0.139738237,0.825014476,0.5,t,t,4,f,s,80,0,8.00E+05,NA,1,yes.
b,65.42,0.0011,u,-1.882115167,0.656128306,20,t,t,7,t,g,22,0,220000,NA,1,yes.
b,20.5,0.0002415,u,3.207194433,0.848684314,2,t,t,11,t,g,200,3000,2.00E+06,NA,1,yes.
b,55.92,0.00115,u,-2.934270827,0.783806172,5,t,t,5,f,g,0,8851,0,NA,1,yes.
b,34.92,0.00025,u,0.617907904,0.872262221,0,t,f,0,t,g,239,200,2390000,f,1,yes.
b,56.58,0.00185,u,-0.844446488,0.916151727,15,t,t,17,t,g,0,0,0,t,1,yes.
b,25.17,6.00E-04,u,-3.570331438,0.835858988,1,t,t,3,f,g,0,0,0,NA,1,yes.
b,25.08,0.000171,u,0.15223946,0.80868804,1.665,t,t,1,t,g,395,20,3950000,NA,1,yes.
b,57.83,0.000704,u,3.797169987,0.580636343,14,t,t,6,t,g,360,1332,3600000,NA,1,yes.
b,34.92,5.00E-04,u,-2.894887156,0.653331914,7.5,t,t,6,t,g,0,1000,0,NA,1,yes.
b,33.58,0.000275,u,-4.407223968,0.855481046,4.25,t,t,6,f,g,204,0,2040000,NA,1,yes.
a,22.92,0.0011585,u,1.180102595,1.018995042,0.04,t,f,0,f,g,80,1349,8.00E+05,NA,1,yes.
a,24.5,5.00E-05,u,-2.954148292,0.832082047,1.5,t,f,0,f,g,280,824,2800000,NA,1,yes.
b,20.25,0.000996,u,0.929765929,0.837404189,0,t,f,0,f,g,0,0,0,NA,1,yes.
b,18.5,2.00E-04,u,1.394205936,0.823281153,1.5,t,t,2,f,g,120,300,1200000,NA,1,yes.
b,25.17,0.00035,u,4.537960209,0.68963017,0.625,t,t,7,f,g,0,7059,0,t,1,yes.
b,44.33,5.00E-05,u,4.462903712,0.946480512,5,t,f,0,t,g,320,0,3200000,NA,1,yes.
b,18.08,0.00055,u,2.259877867,0.896207371,0.5,t,f,0,f,g,80,0,8.00E+05,NA,1,yes.
a,60.58,0.00165,u,4.872049775,0.775273553,11,t,f,0,t,g,21,10561,210000,NA,1,yes.
b,41.5,0.000154,u,-3.414726623,0.782504817,3.5,f,f,0,f,g,216,0,2160000,NA,1,yes.
a,25.75,5.00E-05,u,-3.988167646,0.623018383,0.875,t,f,0,t,g,491,0,4910000,NA,1,yes.
b,29.25,0.001479,u,3.45724399,0.614911082,5.04,t,t,5,t,g,168,0,1680000,t,1,yes.
a,36,1.00E-04,u,3.155317861,0.76585938,2,t,t,11,f,g,0,456,0,t,1,yes.
b,31.67,0.0016165,u,3.590472611,0.719724746,3,t,t,9,f,g,250,730,2500000,t,1,yes.
b,60.08,0.00145,u,2.354399103,0.790005306,18,t,t,15,t,g,0,1000,0,t,1,yes.
b,22.33,0.0011,u,2.572611037,0.769782684,2,t,t,1,f,g,80,278,8.00E+05,NA,1,yes.
b,40,0.00065,u,4.942722321,0.741529959,3.5,t,t,1,f,g,0,500,0,NA,1,yes.
b,35.17,0.0025125,u,4.250728921,0.715007998,1.625,t,t,1,t,g,515,500,5150000,NA,1,yes.
b,41.33,0,u,1.691314294,0.897900284,15,t,f,0,f,g,0,0,0,NA,1,yes.
a,20.75,0.0010335,u,-1.876869104,0.947873197,0.335,t,t,1,t,g,80,50,8.00E+05,t,1,yes.
b,32.08,4.00E-04,u,2.342930913,0.741403954,2.5,t,f,0,t,g,360,0,3600000,NA,1,yes.
b,NA,4.00E-04,u,-0.599733312,0.535493727,5,t,t,3,t,g,290,2279,2900000,t,1,yes.
b,23.92,0.00015,u,-1.436232554,0.795236868,1.875,t,t,6,f,g,200,327,2.00E+06,t,1,yes.
a,23.25,0.0005875,u,2.303586623,0.844527546,3.17,t,t,10,f,g,120,245,1200000,NA,1,yes.
a,46.67,4.60E-05,u,-0.366486667,0.642675002,0.415,t,t,11,t,g,440,6,4400000,NA,1,yes.
a,25,0.001233,u,2.853984737,0.793245113,3.5,t,t,6,f,g,400,458,4.00E+06,t,1,yes.
b,25.5,3.75E-05,u,4.42492814,0.726977485,0.25,t,t,3,f,g,260,15108,2600000,t,1,yes.
a,18.75,0.00075,u,4.788714787,0.856714727,2.71,t,t,5,f,g,NA,26726,NA,t,1,yes.
a,23.5,9.00E-04,u,2.02491961,0.875417317,8.5,t,t,5,t,g,120,0,1200000,t,1,yes.
b,34.17,0.000917,u,-2.421713606,0.839307247,4.5,t,t,12,t,g,0,221,0,NA,1,yes.
b,27.83,0.000154,u,-2.339087124,0.958763722,3.75,t,t,5,t,g,100,3,1.00E+06,NA,1,yes.
a,36.75,0.0005125,u,-3.293996358,0.890066518,5,t,f,0,t,g,0,4000,0,f,1,yes.
a,47.25,7.50E-05,u,-3.81624778,0.810154159,2.75,t,t,1,f,g,333,892,3330000,NA,1,yes.
a,33.67,3.75E-05,u,1.391646201,0.910610735,0.375,f,f,0,f,g,300,44,3.00E+06,NA,1,yes.
b,45,0.00085,u,0.114720715,0.741371886,14,t,t,1,t,g,88,2000,880000,t,1,yes.
b,33.17,0.000104,u,-2.13836656,0.726224641,6.5,t,f,0,t,g,164,31285,1640000,NA,1,yes.
a,25,8.75E-05,u,2.473964572,0.862708498,1.04,t,f,0,t,g,160,5860,1600000,f,1,yes.
b,26.67,0.000175,y,-3.052460251,0.641348871,1,t,t,5,t,g,160,5777,1600000,NA,1,yes.
b,48.5,0.000425,u,2.961635985,1.036547765,0.125,t,f,0,t,g,225,0,2250000,NA,1,yes.
b,37.42,0.000204,u,-3.963047615,0.787336561,0.04,t,f,0,t,g,400,5800,4.00E+06,NA,1,yes.
b,18,1.65E-05,u,-3.363389405,1.195516111,0.21,f,f,0,f,g,200,40,2.00E+06,f,1,yes.
a,56.5,0.0016,u,2.770809638,0.803131766,0,t,t,15,f,g,0,247,0,t,1,yes.
b,25.75,5.00E-05,u,-0.869792106,0.803989917,1.46,t,t,5,t,g,312,0,3120000,t,1,yes.
a,22.58,0.001075,u,2.085639685,0.566843256,0.415,t,t,5,t,g,0,560,0,NA,1,yes.
b,33.17,0.000304,y,3.146981401,0.822823326,2.04,t,t,1,t,g,180,18027,1800000,t,1,yes.
b,32,0.000175,y,0.038644825,0.651067948,0.04,t,f,0,t,g,393,0,3930000,NA,1,yes.
a,40.83,0.001,u,-3.895494305,0.834285943,1.75,t,f,0,f,g,29,837,290000,NA,1,yes.
b,59.67,0.000154,u,-0.177608558,0.678062671,0.125,t,f,0,t,g,260,0,2600000,f,1,yes.
b,42.5,0.0004915,y,-2.600801024,0.753449486,3.165,t,f,0,t,g,52,1442,520000,NA,1,yes.
a,28.08,0.0015,y,-4.714271375,0.90184938,0,t,f,0,f,g,0,13212,0,NA,1,yes.
a,37.75,0.00055,u,3.826233188,0.771081774,0.125,t,f,0,t,g,228,0,2280000,f,1,yes.
b,53.92,0.0009625,u,3.508718174,0.713887785,8.665,t,t,5,f,g,0,0,0,NA,1,yes.
b,47.67,2.90E-05,u,-0.680434844,0.694827019,15,t,t,20,f,g,0,15000,0,t,1,yes.
b,23.25,1.00E-04,u,-0.548312447,0.985814632,0.835,t,f,0,f,s,300,0,3.00E+06,f,1,yes.
b,22.67,0.000254,y,-2.409041307,0.821351533,2.585,t,f,0,f,g,0,0,0,f,1,yes.
b,54.58,0.0009415,u,-4.661733501,0.816680987,14.415,t,t,11,t,g,30,300,3.00E+05,NA,1,yes.
b,34.25,3.00E-04,u,-2.777767703,0.865001794,7.415,t,f,0,t,g,0,0,0,NA,1,yes.
b,27.58,0.000204,y,1.246774693,0.672720478,2,t,t,3,t,g,370,560,3700000,NA,1,yes.
a,46,4.00E-04,u,-0.181420483,0.893605495,0,t,f,0,f,g,100,960,1.00E+06,NA,1,yes.
a,60.92,5.00E-04,u,-3.534933741,0.767709497,4,t,t,4,f,g,0,99,0,t,1,yes.
a,47.42,3.00E-04,u,-3.092234414,0.876796136,13.875,t,t,2,t,g,519,1704,5190000,NA,1,yes.
b,37.33,0.00065,u,4.749661777,0.89710958,4.25,t,t,12,t,g,93,0,930000,NA,1,yes.
a,25.58,0,NA,2.358630125,0.708992886,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,20.42,8.35E-05,u,-0.491568444,0.653460119,1.585,t,t,1,f,g,0,0,0,t,1,yes.
a,44.17,0.0006665,u,-0.31225224,0.727879128,7.375,t,t,3,t,g,0,0,0,t,1,yes.
b,34.75,0.0015,u,-2.368847281,0.665156983,5.375,t,t,9,t,g,0,134,0,NA,1,yes.
b,20.5,0.001,y,-2.175185182,0.54233431,2.5,t,f,0,f,s,40,0,4.00E+05,NA,1,yes.
b,22.67,1.65E-05,u,4.781153174,0.829614939,2.25,f,f,0,t,s,0,0,0,NA,1,yes.
b,22.08,8.30E-05,u,0.720501377,0.968668302,2.165,f,f,0,t,g,128,0,1280000,NA,1,yes.
b,42.83,0.0004625,u,2.941911169,0.771712467,4.58,t,f,0,f,s,0,0,0,NA,1,yes.
a,18.92,0.000925,y,-4.801293623,0.811447302,1,t,t,4,t,g,80,500,8.00E+05,t,1,yes.
a,20.67,3.00E-04,u,3.687875096,0.773942612,0.165,t,t,3,f,g,100,6,1.00E+06,NA,1,yes.
a,32.33,5.40E-05,u,-2.649437517,0.991188301,0.04,t,f,0,f,g,440,11177,4400000,f,1,yes.
b,28.92,0.0015,u,1.126606362,0.766091282,5.335,t,t,11,f,g,0,2283,0,NA,1,yes.
a,52.83,0.0015,u,0.664021571,1.038095182,5.5,t,t,14,f,g,0,2200,0,NA,1,yes.
a,20.67,0.0001835,u,2.737507615,0.978444164,2.085,t,t,5,f,g,220,2503,2200000,NA,1,yes.
b,36.25,5.00E-04,u,-3.052772228,0.773543669,2.5,t,t,6,f,g,0,367,0,NA,1,yes.
